Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-22,1.6080485026041667,1.794696989513579,1.4261855822278275,1.5075454711914062,67867200.0,0.0,0.0
1999-01-25,1.6271916639102058,1.6846219682401764,1.507545488661733,1.6654788255691528,12762000.0,0.0,0.0
1999-01-26,1.6846223209633586,1.7181239230482797,1.5123313718994782,1.536260962486267,8580000.0,0.0,0.0
1999-01-27,1.5410464401799686,1.5793336076219353,1.4549009706733176,1.531475305557251,6109200.0,0.0,0.0
1999-01-28,1.531475257641845,1.5410463919651096,1.517117679839943,1.526688814163208,5688000.0,0.0,0.0
1999-01-29,1.5266886215286013,1.531475064403294,1.4549007415771482,1.4549007415771484,6100800.0,0.0,0.0
1999-02-01,1.4549010743240538,1.4931882444936926,1.4549010743240538,1.4836162328720093,3867600.0,0.0,0.0
1999-02-02,1.4549011801116478,1.4931883530651928,1.325682957250237,1.3687556982040405,6602400.0,0.0,0.0
1999-02-03,1.3496124087137529,1.4166147352945924,1.340040397397328,1.3974707126617432,1878000.0,0.0,0.0
1999-02-04,1.416614608874692,1.5123312082288416,1.3974705879502716,1.474044919013977,4548000.0,0.0,0.0
1999-02-05,1.497973363585103,1.5314749560705576,1.4596870811972007,1.5171173810958862,3421200.0,0.0,0.0
1999-02-08,1.526688642046008,1.5314750849850267,1.464472770690918,1.464472770690918,3852000.0,0.0,0.0
1999-02-09,1.4931882157617686,1.5027602271992673,1.3878995952175928,1.4070427417755127,2174400.0,0.0,0.0
1999-02-10,1.407042272312125,1.4453294289704308,1.3687551156538191,1.3926846981048584,3705600.0,0.0,0.0
1999-02-11,1.3974704037706196,1.5697613114813893,1.3974704037706196,1.5123310089111328,3306000.0,0.0,0.0
1999-02-12,1.5314750908860295,1.6080485387194128,1.5314750908860295,1.598476529121399,2743200.0,0.0,0.0
1999-02-16,1.6271920632318921,1.694194393498557,1.4453299724349824,1.608048915863037,5275200.0,0.0,0.0
1999-02-17,1.569761454978673,1.5889054751300276,1.493188003324113,1.521903157234192,1693200.0,0.0,0.0
1999-02-18,1.5697615850878344,1.5889056068259348,1.5027601379555593,1.545832872390747,1767600.0,0.0,0.0
1999-02-19,1.5314750908860295,1.6271916815985312,1.5123310716900018,1.598476529121399,1884000.0,0.0,0.0
1999-02-22,1.6271920632318921,1.646336086917862,1.5219034382275174,1.608048915863037,5131200.0,0.0,0.0
1999-02-23,1.6463356456466285,1.7181235244347537,1.5506181818235019,1.6846219301223755,3452400.0,0.0,0.0
1999-02-24,1.9334873805520922,2.010060834523519,1.7755540292681014,1.8186267614364624,15319200.0,0.0,0.0
1999-02-25,1.8952001325648544,1.9526304396122742,1.7324812213694787,1.7611963748931885,3728400.0,0.0,0.0
1999-02-26,1.78033929808527,1.8377695980235045,1.665478698208801,1.6798362731933594,4315200.0,0.0,0.0
1999-03-01,1.7229091404755863,1.7611963023695678,1.6080485311105472,1.6894084215164185,2304000.0,0.0,0.0
1999-03-02,1.6846222277529785,1.6941942387214899,1.6463359365130017,1.6750510931015015,1381200.0,0.0,0.0
