Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-10-09,3.0248525829873882,3.5159463259141757,3.0248525829873882,3.3878350257873535,10201979,0.0,0.0
1997-10-10,3.7579354156474176,3.772170406561938,3.409187845891335,3.5444164276123047,10669148,0.0,0.0
1997-10-13,3.5515333419869908,3.5515333419869908,3.4518912319973625,3.466125965118408,3044363,0.0,0.0
1997-10-14,3.4376563970869447,3.4447738916978556,3.2312549290525214,3.323780059814453,2549907,0.0,0.0
1997-10-15,3.11737725633951,3.2383715770654327,3.1102605294209926,3.2312543392181396,3167153,0.0,0.0
1997-10-16,3.231255874998355,3.231255874998355,3.11737873799518,3.1316137313842773,1770821,0.0,0.0
1997-10-17,2.989266341930485,2.9963838355594015,2.854037794947055,2.8611550331115723,3287121,0.0,0.0
1997-10-20,2.3914132002104918,2.562228191580016,2.3842957066607813,2.5052900314331055,11499985,0.0,0.0
1997-10-21,2.619166380873984,2.8611550331115723,2.6049321600093482,2.8611550331115723,6924737,0.0,0.0
1997-10-22,2.6334014430663744,2.640518681433416,2.519524351871677,2.526641845703125,4458573,0.0,0.0
1997-10-23,2.448351584313961,2.448351584313961,2.2775363218551608,2.377178430557251,12494072,0.0,0.0
1997-10-24,2.4341172969455624,2.44835151857162,2.192128631763434,2.2490673065185547,9498638,0.0,0.0
1997-10-27,2.1921285058996833,2.1921285058996833,1.9430228719394382,1.9501402378082275,4905042,0.0,0.0
1997-10-28,1.7935601515469224,2.391413450241089,1.779325290691395,2.391413450241089,10417921,0.0,0.0
1997-10-29,2.1921285589511594,2.256184470123878,2.16365935025142,2.170776844024658,7548100,0.0,0.0
1997-10-30,2.0497827336102548,2.1351906295860097,2.042665877297096,2.1138389110565186,2797370,0.0,0.0
1997-10-31,2.192128631763434,2.2988879763352017,2.1850116486826114,2.2490673065185547,3611270,0.0,0.0
1997-11-03,2.448351465788088,2.6191664645132318,2.448351465788088,2.5835800170898438,6205871,0.0,0.0
1997-11-04,2.5622283019144554,2.612049737050251,2.5124071222430677,2.5835800170898438,3145042,0.0,0.0
1997-11-05,2.6334008613496764,2.811333314006981,2.6334008613496764,2.7899816036224365,3979642,0.0,0.0
1997-11-06,2.8896246235895715,2.9038588463376818,2.7472785641419746,2.775747776031494,3649848,0.0,0.0
1997-11-07,2.576463501905222,2.7259265571247653,2.562228767072985,2.7116923332214355,4470805,0.0,0.0
1997-11-10,2.818451778131168,2.832686257919443,2.7188096532198602,2.725926637649536,2435114,0.0,0.0
1997-11-11,2.6761052280568576,2.7188091707728796,2.6618704953300445,2.668987989425659,2194707,0.0,0.0
1997-11-12,2.5835804806464755,2.5835804806464755,2.512407573029564,2.5195248126983643,3905309,0.0,0.0
1997-11-13,2.5479939296745644,2.6405190636984943,2.4625865459769183,2.4981729984283447,2482160,0.0,0.0
1997-11-14,2.5479939296745644,2.583580382125991,2.4625865459769183,2.4981729984283447,2205999,0.0,0.0
1997-11-17,2.668988022130588,2.676105260848999,2.6191665847084558,2.676105260848999,3290415,0.0,0.0
1997-11-18,2.5906973993856695,2.5906973993856695,2.4910552997980804,2.5052900314331055,2240813,0.0,0.0
1997-11-19,2.4768204933620366,2.4768204933620366,2.4056475963886323,2.434117317199707,1442908,0.0,0.0
1997-11-20,2.3842959247580158,2.419882373904161,2.370061191820906,2.377178430557251,2578134,0.0,0.0
1997-11-21,2.3914136410740654,2.4981729984283447,2.3914136410740654,2.4981729984283447,4223342,0.0,0.0
1997-11-24,2.377178683823975,2.4483518451635367,2.377178683823975,2.4412343502044678,2254927,0.0,0.0
1997-11-25,2.4554685984427165,2.540876477324073,2.4554685984427165,2.5052900314331055,1083946,0.0,0.0
1997-11-26,2.4768208651930483,2.4839383603304297,2.4341176826199336,2.4625866413116455,1136637,0.0,0.0
1997-11-28,2.5052900314331055,2.5052900314331055,2.498172537883395,2.5052900314331055,1083475,0.0,0.0
1997-12-01,2.391413450241089,2.391413450241089,2.355826745165011,2.391413450241089,2365485,0.0,0.0
1997-12-02,2.412765166729428,2.434117394146613,2.3842959559472194,2.391413450241089,2203176,0.0,0.0
1997-12-03,2.4341174773534413,2.4341174773534413,2.3700613038410627,2.4056477546691895,2783727,0.0,0.0
1997-12-04,2.5195242521393375,2.540876477324073,2.5052900314331055,2.5052900314331055,2721625,0.0,0.0
1997-12-05,2.5052903194174267,2.53375953049563,2.4910555861461123,2.5124073028564453,1796226,0.0,0.0
1997-12-08,2.604931916255282,2.6761048021693195,2.604931916255282,2.619166135787964,2020166,0.0,0.0
1997-12-09,2.562228191580016,2.562228191580016,2.5052900314331055,2.5052900314331055,1487132,0.0,0.0
1997-12-10,2.540876777509827,2.540876777509827,2.3914134827382654,2.3985307216644287,1393980,0.0,0.0
1997-12-11,2.2917706966400146,2.298887422542032,2.256184001557711,2.2917706966400146,3128576,0.0,0.0
1997-12-12,2.28465361404848,2.320240060048097,2.270418882369995,2.270418882369995,2271863,0.0,0.0
1997-12-15,2.2561849549503834,2.2561849549503834,2.0782525539398193,2.0782525539398193,5162855,0.0,0.0
1997-12-16,2.0782522266772663,2.1778942073831646,2.064017366045659,2.142307758331299,3736884,0.0,0.0
1997-12-17,2.149425328463582,2.1707770453705173,2.0640174389781287,2.0711348056793213,3310174,0.0,0.0
1997-12-18,2.0569001257083284,2.0569001257083284,1.9928444623947144,1.9928444623947144,1023256,0.0,0.0
1997-12-19,1.9786096998508322,2.142307996828064,1.964375476295619,2.1138389110565186,3056124,0.0,0.0
1997-12-22,2.0996042262112375,2.1351908099633556,2.071135138034671,2.09248685836792,1266485,0.0,0.0
1997-12-23,2.0568995380982273,2.0568995380982273,2.021312969298558,2.028430461883545,813430,0.0,0.0
1997-12-24,2.0284311623401594,2.056900248385769,2.014196299986792,2.0213136672973633,742860,0.0,0.0
1997-12-26,2.021313902057229,2.0569004872787398,2.021313902057229,2.0497829914093018,292628,0.0,0.0
1997-12-29,2.0782523960476813,2.0924866191782807,2.056900167226242,2.0640175342559814,951275,0.0,0.0
1997-12-30,2.0782520871088224,2.13519024848938,2.0782520871088224,2.13519024848938,1465491,0.0,0.0
1997-12-31,2.135190467328983,2.135190467328983,2.04978257784353,2.0711348056793213,917402,0.0,0.0
1998-01-02,2.064017206650425,2.0996036529541016,2.05689984075037,2.0996036529541016,568789,0.0,0.0
1998-01-05,2.0996042262112375,2.113839089630107,2.056900402348036,2.09248685836792,1749650,0.0,0.0
1998-01-06,2.0711352235531355,2.0711352235531355,2.042666134201063,2.0497829914093018,1504069,0.0,0.0
1998-01-07,2.0070796214142472,2.0070796214142472,1.8504986763000488,1.8504986763000488,1337054,0.0,0.0
1998-01-08,1.822029262660784,1.8291467570642808,1.7650905847549438,1.7650905847549438,4584186,0.0,0.0
1998-01-09,1.7650908999971062,1.772208267939539,1.6512144179727797,1.658331274986267,5332692,0.0,0.0
1998-01-12,1.6227447727061497,1.736621762447862,1.523102646180088,1.7152700424194336,3469190,0.0,0.0
1998-01-13,1.7864425829176045,1.9287886207276363,1.779325089428807,1.9145537614822388,2123668,0.0,0.0
1998-01-14,2.028430751436115,2.028430751436115,1.9003194431198964,1.9501402378082275,2803486,0.0,0.0
1998-01-15,1.935906131636873,1.950140353288555,1.8932021893597604,1.9216712713241577,1833863,0.0,0.0
1998-01-16,1.99996144517248,1.99996144517248,1.9786092208828916,1.9857267141342163,2319380,0.0,0.0
1998-01-20,2.0355481262468036,2.1280728610899224,2.0355481262468036,2.0996036529541016,3270655,0.0,0.0
1998-01-21,2.0924864486478256,2.149425252513207,2.085369082198127,2.142307758331299,2871233,0.0,0.0
