Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-06-15,38.24761844868517,38.64786543179897,38.07509874198614,38.413238525390625,1067400,0.0,0.0
2001-06-18,38.516758107743485,38.58576758661847,38.168270111083984,38.168270111083984,282600,0.0,0.0
2001-06-19,38.74795476174836,38.758305530328194,38.11653155394183,38.27524948120117,1777600,0.0,0.0
2001-06-20,38.21313310278632,38.696189036443336,38.21313310278632,38.67893600463867,476000,0.0,0.0
2001-06-21,38.64442430344303,39.144730529394536,38.5581644277657,38.989463806152344,240400,0.0,0.0
2001-06-22,38.954964739409284,38.954964739409284,38.558168740424186,38.74103927612305,180600,0.0,0.0
2001-06-25,38.810199235196514,38.872461694165125,38.31901908056778,38.49197006225586,30400,0.14,0.0
2001-06-26,38.08381381002695,38.58537334793542,38.06997741184088,38.391666412353516,146600,0.0,0.0
2001-06-27,38.464309516559496,38.630343673005335,38.21180248076436,38.3951301574707,114000,0.0,0.0
2001-06-28,38.6718467090747,39.2183698924376,38.6718467090747,38.86555099487305,357400,0.0,0.0
2001-06-29,38.75831966634903,39.3013856939328,38.70989359808216,39.0869255065918,215000,0.0,0.0
2001-07-02,38.94857890321346,39.41208912486253,38.94857890321346,39.190711975097656,290000,0.0,0.0
2001-07-03,39.138822470843905,39.208001834046755,39.02813390630523,39.169952392578125,56800,0.0,0.0
2001-07-05,39.04886921378064,39.06616536613193,38.72372055053711,38.72372055053711,627600,0.0,0.0
2001-07-06,38.39512357799285,38.42279637249565,37.70331954956055,37.70331954956055,777000,0.0,0.0
2001-07-09,37.85206125192582,38.118404667952916,37.80709493569411,37.94545364379883,850000,0.0,0.0
2001-07-10,38.13916111295784,38.156454632198546,37.44389724731445,37.44389724731445,218000,0.0,0.0
2001-07-11,37.51307429182421,37.53728732848846,37.101452668531905,37.4923210144043,47200,0.0,0.0
2001-07-12,37.85898137388663,38.42626057057082,37.85552425320419,38.38129425048828,64800,0.0,0.0
2001-07-13,38.18757765062422,38.65108501926094,38.15298798175951,38.56460952758789,430000,0.0,0.0
2001-07-16,38.58537426143802,38.58537426143802,38.07689783190997,38.118404388427734,46400,0.0,0.0
2001-07-17,38.049227795793335,38.56808090209961,37.95929251844037,38.56808090209961,183400,0.0,0.0
2001-07-18,38.23946225916158,38.42624699290427,38.01808521863006,38.16682052612305,54400,0.0,0.0
2001-07-19,38.65455720873621,38.824048487995604,38.22217961132305,38.38129425048828,18600,0.0,0.0
2001-07-20,38.39513463677702,38.49544656647487,38.22218357985461,38.38475799560547,11600,0.0,0.0
2001-07-23,38.481629889441294,38.53005599907904,37.720645904541016,37.720645904541016,52000,0.0,0.0
2001-07-24,37.589175406575734,37.71716011603127,36.94234025746566,37.198307037353516,102400,0.0,0.0
2001-07-25,37.253658986981954,37.68257953566607,37.1706432132789,37.66874313354492,519200,0.0,0.0
2001-07-26,37.592633639852146,38.1495361328125,37.49232173203076,38.1495361328125,65000,0.0,0.0
2001-07-27,38.177194871876374,38.33976655328804,37.95927497894504,38.21524429321289,208000,0.0,0.0
2001-07-30,38.32596040411641,38.32596040411641,38.01810769267362,38.184139251708984,25600,0.0,0.0
2001-07-31,38.22218488823666,38.68569246992368,38.19105496365639,38.33979034423828,119200,0.0,0.0
2001-08-01,38.464308215866424,38.72027764169065,38.37783270041797,38.50581741333008,237400,0.0,0.0
2001-08-02,38.862101817241765,38.87939797847876,38.48161002124097,38.626888275146484,62200,0.0,0.0
2001-08-03,38.60265858497533,38.60265858497533,38.23600334828381,38.49197006225586,17600,0.0,0.0
2001-08-06,38.464313963477885,38.464313963477885,37.98696999692263,38.049232482910156,30400,0.0,0.0
2001-08-07,38.01463535811014,38.166830463713914,37.980045681337614,38.118404388427734,29200,0.0,0.0
2001-08-08,37.99734807595254,38.20143170292144,37.392019354454355,37.42660903930664,54400,0.0,0.0
2001-08-09,37.38855448082465,37.53729248046875,37.22252296063145,37.53729248046875,56200,0.0,0.0
2001-08-10,37.56497391309312,37.7898108440893,37.06341683850658,37.68949890136719,114200,0.0,0.0
2001-08-13,37.786363702601,37.86246262518494,37.606495681150264,37.75523376464844,34200,0.0,0.0
2001-08-14,37.89357638374135,38.01464159180925,37.60301724535477,37.67219924926758,38600,0.0,0.0
2001-08-15,37.838230055901974,37.838230055901974,37.347049713134766,37.347049713134766,49800,0.0,0.0
2001-08-16,37.31938337819884,37.461204528808594,37.046120358433534,37.461204528808594,42800,0.0,0.0
2001-08-17,37.26057997722659,37.2882527825604,36.78323332180234,36.890464782714844,84600,0.0,0.0
2001-08-20,36.92504639439011,37.167176790547245,36.90775023508314,37.14988327026367,71800,0.0,0.0
2001-08-21,37.21906739649927,37.46120046269244,36.63103485107422,36.63103485107422,69800,0.0,0.0
2001-08-22,36.86624743015131,37.063411526825,36.56877140513154,36.97001647949219,326800,0.0,0.0
2001-08-23,36.97691539758331,37.03571809001651,36.838554103194106,36.92156982421875,31000,0.0,0.0
2001-08-24,37.011520708376175,37.59609603881836,36.945798471976644,37.59609603881836,52400,0.0,0.0
2001-08-27,37.495794216583846,37.599563279909596,37.357432826458826,37.461204528808594,75600,0.0,0.0
2001-08-28,37.40931614659926,37.40931614659926,36.83511734008789,36.83511734008789,61600,0.0,0.0
2001-08-29,36.99421718637556,36.99421718637556,36.423481007745494,36.489200592041016,90000,0.0,0.0
2001-08-30,36.40619552923811,36.541097135279195,35.76973694063641,35.94268798828125,111800,0.0,0.0
2001-08-31,36.025703601927994,36.36122905520296,35.91501503745802,36.09488296508789,69800,0.0,0.0
2001-09-04,36.09141734637438,36.68982903275705,35.904632568359375,35.904632568359375,71600,0.0,0.0
2001-09-05,35.92192822690078,36.01532326049547,35.461877855992995,35.85274887084961,45800,0.0,0.0
2001-09-06,35.76974001050112,35.76974001050112,35.12636184692383,35.12636184692383,90600,0.0,0.0
2001-09-07,34.949941023635496,35.171318109153106,34.41725158691406,34.41725158691406,133200,0.0,0.0
2001-09-10,34.34806806003405,34.79773905573173,34.1578209132625,34.676673889160156,75200,0.0,0.0
2001-09-17,32.6012716656553,33.58709208476962,32.6012716656553,33.030189514160156,410000,0.0,0.0
2001-09-18,33.01635319798255,33.206600401726845,32.56668206762327,32.60818862915039,318400,0.0,0.0
2001-09-19,32.687745002008256,32.877992192549904,31.200365073291675,32.16889190673828,257200,0.0,0.0
2001-09-20,31.650042502085366,31.78840387142926,31.131189346313477,31.131189346313477,218200,0.0,0.0
2001-09-21,30.09347800089364,31.13118413885549,30.024298647305457,30.629627227783203,223200,0.0,0.0
2001-09-24,31.589462686592086,31.919241732184094,31.332582083232683,31.72484588623047,578000,0.1575,0.0
2001-09-25,31.91923054150018,32.15875580232038,31.589451611526613,32.023372650146484,190000,0.0,0.0
2001-09-26,32.231670861731985,32.231670861731985,31.68319375008526,31.77692222595215,244200,0.0,0.0
2001-09-27,31.797741912176253,32.24554886481499,31.506148165403808,32.09280776977539,406200,0.0,0.0
2001-09-28,32.40522907290925,32.96064758300781,32.40522907290925,32.96064758300781,365800,0.0,0.0
2001-10-01,32.700306103025426,32.83916144019815,32.391354368249885,32.6621208190918,922000,0.0,0.0
2001-10-02,32.64824444235038,33.09604895875723,32.63088652843565,33.0648078918457,983400,0.0,0.0
2001-10-03,32.75236218784594,33.94998594305435,32.75236218784594,33.64797592163086,722600,0.0,0.0
2001-10-04,34.08537325609696,34.359611726500056,33.759063720703125,33.759063720703125,579000,0.0,0.0
2001-10-05,33.759077940261136,33.86322011410801,33.3008571425368,33.77643585205078,338000,0.0,0.0
2001-10-08,33.48135989591536,33.77295632963804,33.432760931702404,33.55078887939453,726800,0.0,0.0
2001-10-09,33.53341509716403,33.55077299692807,33.29389250077106,33.32860565185547,466400,0.0,0.0
2001-10-10,33.37722510090335,34.14092548777247,33.37722510090335,34.12009811401367,665600,0.0,0.0
2001-10-11,34.62690499524506,34.80394555182275,34.52276286821247,34.744930267333984,540200,0.0,0.0
2001-10-12,34.5227796302121,34.682465008779985,33.92917557417741,34.48112487792969,353400,0.0,0.0
2001-10-15,34.297123979222924,34.55747663296669,34.14091079791017,34.52970504760742,458600,0.0,0.0
2001-10-16,34.50541431852123,34.92544972187976,34.470701152245574,34.7241096496582,1283000,0.0,0.0
2001-10-17,34.98792909523556,35.06429963835399,34.01941680908203,34.01941680908203,516200,0.0,0.0
2001-10-18,34.02290089095183,34.11662672329259,33.70006334864089,33.84238815307617,476600,0.0,0.0
2001-10-19,33.71045672920525,34.05064932894137,33.498703057587484,33.93609619140625,536800,0.0,0.0
2001-10-22,33.915289940273894,34.515838223598124,33.88404887590886,34.44293975830078,449800,0.0,0.0
2001-10-23,34.609557186708656,34.77271199737723,34.27977810231756,34.314491271972656,397600,0.0,0.0
2001-10-24,34.366549268203634,34.501932432233154,34.161739791292746,34.297122955322266,445000,0.0,0.0
2001-10-25,34.01943021060632,34.81784646880486,33.80767640252181,34.78313064575195,773600,0.0,0.0
2001-10-26,34.80048086808486,35.1129046674125,34.706755052509,34.970577239990234,308000,0.0,0.0
2001-10-29,34.8525494878773,34.8525494878773,34.15827560424805,34.15827560424805,339800,0.0,0.0
2001-10-30,33.94305373060317,33.94305373060317,33.384162976811936,33.595916748046875,436800,0.0,0.0
2001-10-31,33.79379531803065,34.068033938049574,33.6375846862793,33.6375846862793,227400,0.0,0.0
2001-11-01,33.82849012109173,34.387380746518396,33.37026951529816,34.345726013183594,343200,0.0,0.0
