Open,High,Low,Close,Volume,Dividends,Stock Splits
40.34531552110929,40.38606262207031,40.33716796605751,40.38606262207031,21900,0.0,0
40.500136529422996,40.695708885564365,40.45939254760742,40.45939254760742,2200,0.0,0
40.597931698857984,40.64682635300547,40.50014549913025,40.638675689697266,5600,0.0,0
40.33716567987918,40.54088873886847,40.214930601058725,40.304569244384766,1600,0.0,0
40.198643247187704,40.36976990369713,40.198643247187704,40.33717346191406,3300,0.0,0
40.459406124001966,40.842403411865234,40.459406124001966,40.842403411865234,400,0.0,0
40.899431535897364,41.013519035949535,40.81794357299805,40.81794357299805,3400,0.0,0
40.98908233642578,40.98908233642578,40.96463656200744,40.98908233642578,3000,0.0,0
40.980939427672844,41.35578918457031,40.91574654374226,41.35578918457031,1400,0.0,0
41.35578918457031,41.35578918457031,41.35578918457031,41.35578918457031,0,0.0,0
41.3150491126052,41.3150491126052,40.899452209472656,40.899452209472656,4300,0.0,0
41.18466252710423,41.35578918457031,41.176511862329,41.35578918457031,1500,0.0,0
41.18466052155605,41.18466052155605,41.176509857177734,41.176509857177734,600,0.0,0
41.37209227983335,41.453580285779346,41.29875183105469,41.29875183105469,3900,0.0,0
40.98908915246397,40.98908915246397,40.58164293204471,40.62238693237305,1200,0.0,0
40.744617691011676,40.744617691011676,40.48385238647461,40.48385238647461,900,0.0,0
40.402354716235756,40.59792709350586,40.402354716235756,40.59792709350586,700,0.0,0
40.679420471191406,40.679420471191406,40.679420471191406,40.679420471191406,400,0.0,0
40.728318604636115,40.73646926879883,40.728318604636115,40.73646926879883,21000,0.0,0
40.67943234095812,40.834263906328864,40.67943234095812,40.7772216796875,8700,0.0,0
41.07057556593954,41.07057556593954,40.82610537478479,41.03797912597656,400,0.0,0
41.13577086962345,41.16836731397031,41.09502686847389,41.152069091796875,1600,0.0,0
40.66313496613874,40.69572830200195,40.66313496613874,40.69572830200195,500,0.0,0
40.9157528343624,41.01354217529297,40.9157528343624,41.01354217529297,1100,0.0,0
41.05429903422713,41.08689238284099,40.964660331258166,41.06244659423828,7400,0.0,0
41.06244659423828,41.06244659423828,41.06244659423828,41.06244659423828,500,0.0,0
40.58162792875805,40.58162792875805,40.231224060058594,40.231224060058594,200,0.0,0
40.25568368545667,40.25568368545667,39.89712905883789,39.89712905883789,9000,0.0,0
39.71786180736299,39.807497371142226,39.56303024291992,39.56303024291992,2900,0.0,0
39.68524599603022,39.75043574774691,39.56301093728224,39.660797119140625,2400,0.0,0
39.416336212516924,39.44893264770508,39.35929400522123,39.44893264770508,23000,0.0,0
39.538578033447266,39.538578033447266,39.538578033447266,39.538578033447266,100,0.0,0
39.791192421952026,39.97046661376953,39.74229776496502,39.97046661376953,4900,0.0,0
39.61191641460483,39.81563949584961,39.54672353649409,39.81563949584961,600,0.0,0
39.660783266674386,39.660783266674386,39.40816879272461,39.40816879272461,600,0.0,0
39.114830182097165,39.114830182097165,38.68293826024475,38.69108581542969,8700,0.0,0
38.9844445512042,38.9844445512042,38.79701971064158,38.894805908203125,500,0.0,0
38.894805908203125,38.894805908203125,38.894805908203125,38.894805908203125,0,0.0,0
39.147412369454884,39.147412369454884,39.090370178222656,39.090370178222656,2000,0.0,0
39.51411588499834,39.51411588499834,39.43262481689453,39.43262481689453,1600,0.0,0
39.702061053298266,40.0694465637207,39.702061053298266,40.0694465637207,1600,0.09,0
40.02861267771347,40.02861267771347,39.922481536865234,39.922481536865234,22000,0.0,0
40.1265845313643,40.14291000366211,39.97146451530003,40.14291000366211,5300,0.0,0
40.07759277870312,40.21638107299805,40.07759277870312,40.21638107299805,3500,0.0,0
40.902176232299055,40.902176232299055,40.68991081331014,40.77971649169922,5500,0.0,0
40.94300142809364,41.04096984863281,40.92667283894379,41.04096984863281,2900,0.0,0
40.8613518482341,41.01647186279297,40.8613518482341,41.01647186279297,3400,0.0,0
40.74706543646772,40.86136245727539,40.71440825499118,40.86136245727539,3300,0.0,0
40.86137128093218,40.86137128093218,40.616448595689654,40.65726852416992,2600,0.0,0
40.94299749838284,40.95932297160583,40.88584899902344,40.88584899902344,6400,0.0,0
40.82870920281734,40.83687505615202,40.52663803100586,40.52663803100586,6100,0.0,0
40.3306729789207,40.51028114013067,40.3306729789207,40.36332702636719,1800,0.0,0
40.47764658896821,40.485809326171875,40.47764658896821,40.485809326171875,600,0.0,0
40.493967015053954,40.5347900390625,40.249044442800056,40.5347900390625,2900,0.0,0
40.50214767456055,40.50214767456055,40.50214767456055,40.50214767456055,600,0.0,0
40.77155250070643,40.77155250070643,40.004127502441406,40.004127502441406,13200,0.0,0
40.06943403066308,40.28169941786945,40.06943403066308,40.273536682128906,1600,0.0,0
40.20006529885964,40.91034175457715,40.20006529885964,40.90217590332031,600,0.0,0
40.93483300509282,40.991981506347656,40.83686459070734,40.991981506347656,3700,0.0,0
41.10626912655461,41.10626912655461,40.6735725402832,40.6735725402832,125700,0.0,0
41.02464800695173,41.02464800695173,40.88585964789088,40.97566223144531,43200,0.0,0
40.518482208251946,40.518482208251946,40.518482208251946,40.51848220825195,400,0.0,0
40.11843668188625,40.25722817356861,39.61226272583008,39.61226272583008,47500,0.0,0
39.77552795410156,39.77552795410156,39.77552795410156,39.77552795410156,20000,0.0,0
39.81635228307579,39.88166352300479,39.628578186035156,39.628578186035156,3900,0.0,0
39.832694073070876,39.832694073070876,39.61226272583008,39.61226272583008,500,0.0,0
40.053107249093166,40.077598571777344,39.91431582037743,40.077598571777344,3600,0.0,0
39.84901348253086,39.8979961388319,39.53877649706365,39.69389343261719,8900,0.0,0
