Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-10,44.38970009699883,44.41683316551778,43.65710724698724,44.33543395996094,5232000,0.0,0.0
1999-03-11,44.661011016325304,44.918775053175295,43.684220981946375,44.5524787902832,9688600,0.0,0.0
1999-03-12,44.389694937754804,44.41682800312018,43.11444086558214,43.46717071533203,8743600,0.0,0.0
1999-03-15,43.79275840925939,44.769548559651795,43.33149639379631,44.71528244018555,6369000,0.0,0.0
1999-03-16,44.90521475726516,45.28507760113327,44.416819672291886,45.09514617919922,4905800,0.0,0.0
1999-03-17,45.0951508955522,45.1494170217803,44.633888822613336,44.769554138183594,3965000,0.0,0.0
1999-03-18,44.71527818096945,45.66493518117208,44.701711652395126,45.63780212402344,4848400,0.0,0.0
1999-03-19,46.2347255332067,46.2347255332067,44.443943910441654,44.47107696533203,7160400,0.0,0.0
1999-03-22,44.66102522342863,44.7695574839959,43.84703326917416,43.92843246459961,5024800,0.0,0.0
1999-03-23,43.68423842895351,43.84703683303657,42.30045199424753,42.38185119628906,10962400,0.0,0.0
1999-03-24,42.76170351955543,43.847025943909635,42.110510064942915,43.81989288330078,8447000,0.0,0.0
1999-03-25,44.498214265921355,45.420738220214844,44.206533898019735,45.420738220214844,8133800,0.0,0.0
1999-03-26,45.04086710980548,45.55639510684543,44.742403532571835,44.932334899902344,8256200,0.0,0.0
1999-03-29,45.474999621197895,46.58745486252791,45.20366907453204,46.56032180786133,5113800,0.0,0.0
1999-03-30,46.506068014762775,46.885930880694325,46.04480596327446,46.234737396240234,4940600,0.0,0.0
1999-03-31,46.994464049529576,47.048730174298086,45.42074643124279,45.55641174316406,8256600,0.0,0.0
1999-04-01,46.885939750537844,46.94020588450837,45.74635093715672,46.50607681274414,8715800,0.0,0.0
1999-04-05,47.25902397031183,48.25616427799603,46.9673434721457,48.188331604003906,5697200,0.0,0.0
1999-04-06,48.134047591575715,48.81237407961934,47.727051698749534,48.28327941894531,7522400,0.0,0.0
1999-04-07,48.73096798361193,48.839500206292584,46.75025491969007,47.78131103515625,11923600,0.0,0.0
1999-04-08,47.69992415307273,48.391817250856214,46.72313389737841,48.16118621826172,7952400,0.0,0.0
1999-04-09,48.07978905381975,48.568184202221985,47.94412373481913,48.459651947021484,4946800,0.0,0.0
1999-04-12,47.320049161169145,48.45963750105969,47.265783049745785,48.13404083251953,10934000,0.0,0.0
1999-04-13,48.43250221252441,48.5410344303676,47.10298254394531,47.482845306396484,9962200,0.0,0.0
1999-04-14,48.079772687381535,48.13403879650951,45.59031493113591,45.854862213134766,21253800,0.0,0.0
1999-04-15,46.01765430314598,46.55353205815019,44.38967124996865,46.47891616821289,17650600,0.0,0.0
1999-04-16,46.37040091793866,46.37040091793866,44.87808257359306,45.12228012084961,17274000,0.0,0.0
1999-04-19,45.42073568831483,45.80059847184912,42.551415019832575,43.00589370727539,19460600,0.0,0.0
1999-04-20,42.815967359784054,44.335418672932285,42.40897147233364,43.982688903808594,17413600,0.0,0.0
1999-04-21,44.38968665175127,46.18046863158965,43.792759325138476,46.15333557128906,10940400,0.0,0.0
1999-04-22,46.58746314089709,47.537120222977116,46.28221622165709,47.40145492553711,13630600,0.0,0.0
1999-04-23,47.15725483867408,48.37824244957186,46.66885979431497,48.0255126953125,7064400,0.0,0.0
1999-04-26,48.35111573327399,49.49070431958012,48.195100629196375,49.13119125366211,5421000,0.0,0.0
1999-04-27,49.49070567731702,49.73490323822483,47.76097295422,48.37825012207031,16482800,0.0,0.0
1999-04-28,47.971246114591274,48.134044461134,46.51284426014598,46.72312545776367,7676800,0.0,0.0
1999-04-29,46.50606771821998,46.7773983350124,45.36647912769184,46.34326934814453,19148200,0.0,0.0
1999-04-30,46.99446489423982,47.23866246008748,44.98661824171456,46.6417350769043,15295200,0.0,0.0
1999-05-03,46.50606565865857,46.69599708200199,45.61745792801617,46.39753341674805,11109800,0.0,0.0
1999-05-04,46.47894332668148,47.21153612867822,45.3936206570567,45.66495132446289,15428400,0.0,0.0
1999-05-05,45.692072154466395,47.04872512817383,44.30828612128481,47.04872512817383,12642600,0.0,0.0
1999-05-06,46.61460571015117,47.021601685501736,44.9052226136788,45.339351654052734,15173400,0.0,0.0
1999-05-07,45.746334406759885,46.12619720729052,44.76954434825256,45.99053192138672,16430400,0.0,0.0
1999-05-10,46.2889953283506,46.76382382673638,45.746334187338284,46.4517936706543,10604200,0.0,0.0
1999-05-11,46.8316688164683,47.42859622896094,46.560338174426185,47.18439865112305,8800800,0.0,0.0
1999-05-12,47.4014604638328,48.32398459421077,46.01767426826584,48.16118621826172,12507400,0.0,0.0
1999-05-13,48.54104672945463,48.62244591346154,47.0487283559946,47.26579284667969,9864000,0.0,0.0
1999-05-14,46.34327404006592,46.88593532859128,46.017677266950706,46.37040710449219,12205400,0.0,0.0
1999-05-17,45.96341233130827,47.34719865297103,45.508933490370005,47.204750061035156,9906800,0.0,0.0
1999-05-18,47.15725942351801,47.428590030097524,46.451799846411305,46.99446105957031,9267800,0.0,0.0
1999-05-19,47.18439831223195,47.67279346439996,46.451805583979926,47.645660400390625,7985600,0.0,0.0
1999-05-20,47.74740604606699,47.74740604606699,46.26187089560688,46.33648681640625,5997200,0.0,0.0
1999-05-21,46.47892812634191,46.61459341567741,45.66493639032892,45.90913391113281,10958600,0.0,0.0
1999-05-24,45.990541075272155,46.071940263016,44.44395650813911,44.7424201965332,9569800,0.0,0.0
1999-05-25,44.68815626186263,45.33934979573313,43.087305491097666,43.27723693847656,17771200,0.0,0.0
1999-05-26,43.84701901988744,44.66101070961308,42.49036620367806,44.48464584350586,26772000,0.0,0.0
1999-05-27,44.30828535804236,45.08836080448677,43.738491118900356,44.44395065307617,23334800,0.0,0.0
1999-05-28,44.715278400959555,45.42073789029509,44.14548419803471,45.17654037475586,12969800,0.0,0.0
1999-06-01,45.09514284719707,45.312207313368894,43.928421341523496,44.1726188659668,6960200,0.0,0.0
1999-06-02,44.14550780789149,45.14943146424797,43.0398351323097,44.918800354003906,11996600,0.0,0.0
1999-06-03,45.25795260597678,45.25795260597678,44.009831610847925,44.28116226196289,11147800,0.0,0.0
1999-06-04,44.606745952374865,45.79381720262815,44.606745952374865,45.63780212402344,12987200,0.0,0.0
1999-06-07,45.956623505629565,46.8791476084732,45.85487452369828,46.587467193603516,11491800,0.0,0.0
1999-06-08,46.6959919217382,46.91305638157196,45.18332396727167,45.420738220214844,8134800,0.0,0.0
1999-06-09,45.583549705711576,46.309359202513825,45.55641664041055,46.180477142333984,8384400,0.0,0.0
1999-06-10,45.69207059001497,45.963401175466366,45.101926566658186,45.651371002197266,9392400,0.0,0.0
1999-06-11,45.96339960276685,46.01088245359615,44.55248060669608,44.959476470947266,16567600,0.0,0.0
1999-06-14,45.122278749951946,45.122278749951946,44.00982329069276,44.111572265625,14136800,0.0,0.0
1999-06-15,44.22010961012406,45.034101503545585,44.09122756033232,44.769554138183594,9147800,0.0,0.0
1999-06-16,45.88201258233721,47.06908416748047,45.82774645273066,47.06908416748047,15060200,0.0,0.0
1999-06-17,46.45180387072851,47.80845702115867,46.45180387072851,47.591392517089844,16278200,0.0,0.0
1999-06-18,47.15725539139262,47.94411408319376,47.07585621637871,47.808448791503906,5392800,0.0,0.0
1999-06-21,48.13403976572859,49.26684481658494,48.052640600397595,49.23971176147461,10565200,0.0,0.0
1999-06-22,48.948051071166994,49.57211158925837,47.75419616699219,47.75419616699219,10862800,0.0,0.0
1999-06-23,47.760989273833054,48.62246429695148,47.4557422183974,48.50714874267578,9607000,0.0,0.0
1999-06-24,48.486773274971796,48.51390633220457,47.3200518139624,47.54389953613281,14988800,0.0,0.0
1999-06-25,47.86270806884765,48.24257083129883,47.048716435023714,47.482845306396484,8635600,0.0,0.0
1999-06-28,47.88985672657163,48.67671556230567,47.49642730870461,48.608882904052734,7666200,0.0,0.0
1999-06-29,48.568191360271975,49.46358259764012,48.32399375008067,49.273651123046875,9000400,0.0,0.0
1999-06-30,49.32112802807525,52.041217746031265,48.73776714093256,50.03337097167969,19467600,0.0,0.0
1999-07-01,50.196170781200024,50.65743289108132,49.3279126920117,50.372535705566406,6822600,0.0,0.0
