Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-26,34.314674377441406,34.45958431991371,34.276031726115455,34.314674377441406,9500,0.0,0
2000-05-30,34.556195214237306,34.71076583862305,34.556195214237306,34.71076583862305,1200,0.0,0
2000-05-31,34.942615626035526,35.13582887251623,34.942615626035526,34.961936950683594,25500,0.0,0
2000-06-01,35.12617962723363,35.444981587546806,35.12617962723363,35.2807502746582,15300,0.0,0
2000-06-02,36.0922498451631,36.179195843184104,35.918357849121094,35.918357849121094,14200,0.0,0
2000-06-05,35.86037361305942,35.86037361305942,35.686481715151274,35.72512435913086,1600,0.0,0
2000-06-06,35.63818544317481,35.63818544317481,35.560900139963806,35.62852478027344,2100,0.0,0
2000-06-07,35.657507116238236,35.76377440918828,35.657507116238236,35.68648910522461,20400,0.0,0
2000-06-08,35.72513035870378,35.72513035870378,35.45463180541992,35.45463180541992,19200,0.0,0
2000-06-09,35.69614254963694,35.69614254963694,35.44496536254883,35.44496536254883,4100,0.0,0
2000-06-12,35.49327873159453,35.53192138671875,35.49327873159453,35.53192138671875,4200,0.0,0
2000-06-13,35.329042048872466,35.61886191801827,35.329042048872466,35.58021926879883,20400,0.0,0
2000-06-14,35.725146817256444,35.81209282086794,35.628540146577,35.64786148071289,115000,0.0,0
2000-06-15,35.76377593042032,35.76377593042032,35.280742760101305,35.30006408691406,30800,0.0,0
2000-06-16,35.39667144775391,35.39667144775391,34.77838897705078,34.77838897705078,2100,0.0,0
2000-06-19,34.797713508995535,35.09719410832337,34.797713508995535,35.000587463378906,13900,0.0,0
2000-06-20,34.89431217312813,35.01024012054716,34.62381362915039,34.62381362915039,19500,0.0,0
2000-06-21,34.70521794611485,34.82128890914534,34.64718246459961,34.64718246459961,18000,0.069,0
2000-06-22,34.705235691938995,34.705235691938995,34.386040380391066,34.41505813598633,8200,0.0,0
2000-06-23,34.56013793880875,34.618173434927655,34.35701370239258,34.35701370239258,1700,0.0,0
2000-06-26,34.46340727477839,34.67620406401362,34.36668146148965,34.42471694946289,13900,0.0,0
2000-06-27,34.66654535114531,34.66654535114531,34.41505813598633,34.41505813598633,14400,0.0,0
2000-06-28,34.49241319969423,34.60848413586818,34.27961648337531,34.2989616394043,5800,0.0,0
2000-06-29,34.04747045988271,34.173213958740234,34.04747045988271,34.173213958740234,300,0.0,0
2000-06-30,34.240945861712014,34.25061844528877,33.93142318725586,33.93142318725586,7700,0.0,0
2000-07-03,33.660574211181924,33.69926452636719,33.660574211181924,33.69926452636719,800,0.0,0
2000-07-05,34.04749698557521,34.153895413655135,33.9991340637207,33.9991340637207,1100,0.0,0
2000-07-06,34.03782160660016,34.12487485879096,33.93142318725586,33.93142318725586,12500,0.0,0
2000-07-07,33.496140581107326,34.44405330907398,33.496140581107326,34.31830978393555,5500,0.0,0
