Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-26,12.559531397227753,12.579954396667747,12.436999383596262,12.506434440612793,838200,0.0,0.0
2000-05-30,12.682061703816615,12.75558090209961,12.682061703816615,12.75558090209961,1800,0.0,0.0
2000-05-31,12.906704612384923,13.053743030721602,12.906704612384923,13.004730224609375,14400,0.0,0.0
2000-06-01,13.098665329632839,13.30696964263916,13.098665329632839,13.30696964263916,905400,0.0,0.0
2000-06-02,13.523448848703561,13.686823844909666,13.523448848703561,13.686823844909668,1552200,0.0,0.0
2000-06-05,13.69907631700884,13.733794212341309,13.690906520606015,13.733794212341309,348000,0.0,0.0
2000-06-06,13.727671340136641,13.80323375897706,13.607182502746582,13.607182502746582,87600,0.0,0.0
2000-06-07,13.67048639796191,13.67048639796191,13.605134010314941,13.605134010314941,88200,0.0,0.0
2000-06-08,13.707245761387023,13.707245761387023,13.601050376892088,13.60105037689209,1222200,0.0,0.0
2000-06-09,13.711326811903266,13.711326811903266,13.674567222595213,13.674567222595215,4200,0.0,0.0
2000-06-12,13.801190433098942,13.801190433098942,13.552042961120605,13.552042961120605,3600,0.0,0.0
2000-06-13,13.488731115871056,13.543869018554688,13.358029322411463,13.543869018554688,336000,0.0,0.0
2000-06-14,13.690911740719658,13.690911740719658,13.629645723097843,13.660280227661133,6600,0.0,0.0
2000-06-15,13.592885971069336,13.592885971069336,13.462187129172772,13.592885971069336,58200,0.0,0.0
2000-06-16,13.682741276796124,13.682741276796124,13.560209274291992,13.560209274291992,72000,0.0,0.0
2000-06-19,13.768516773014403,13.768516773014403,13.731757164001465,13.731757164001465,27000,0.0,0.0
2000-06-20,13.809356181564128,13.821609381370306,13.674570983696155,13.73583698272705,448800,0.0,0.0
2000-06-21,13.729197333931928,13.782315254612374,13.729197333931928,13.745540618896484,6000,0.007167,0.0
2000-06-22,13.778229560080801,13.778229560080801,13.67607879638672,13.676078796386719,2400,0.0,0.0
2000-06-23,13.46565184383037,13.46565184383037,13.455437660217287,13.455437660217285,6000,0.0,0.0
2000-06-26,13.459525597568414,13.488127113405081,13.435009157499982,13.44113826751709,74400,0.0,0.0
2000-06-27,13.618879664871187,13.63522295732174,13.557588577270508,13.557588577270508,724800,0.0,0.0
2000-06-28,13.573925977605777,13.933502197265625,13.573925977605777,13.933502197265625,456000,0.0,0.0
2000-06-29,13.82726430321747,13.892640441826964,13.753715025008868,13.794574737548828,112200,0.0,0.0
2000-06-30,13.790493805363601,13.815010238795358,13.716944505068328,13.770062446594238,460800,0.0,0.0
2000-07-03,13.81092346428555,13.911031723022461,13.77823389282374,13.911031723022461,356400,0.0,0.0
2000-07-05,13.8722152832721,13.8722152832721,13.80888017040042,13.835440635681152,3600,0.0,0.0
2000-07-06,13.759844601679942,13.900814056396486,13.631133360417012,13.900814056396484,416400,0.0,0.0
