Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-05-26,61.47745833828839,61.47745833828839,61.440601348876946,61.44060134887695,10300,0.0,0
2000-05-30,62.497159912223154,62.607730865478516,62.497159912223154,62.607730865478516,1100,0.0,0
2000-05-31,63.66427605915396,64.54884338378906,63.66427605915396,64.54884338378906,1000,0.0,0
2000-06-01,64.51199937621932,65.40885253837206,64.51199937621932,65.16313934326172,5200,0.0,0
2000-06-02,67.23942300408932,67.5342788696289,67.01828110493463,67.5342788696289,8000,0.0,0
2000-06-05,66.9322723304909,67.62026925606129,66.9322723304909,67.14112854003906,20400,0.0,0
2000-06-06,67.12887115951959,67.36229878617237,67.12887115951959,67.31315612792969,400,0.0,0
2000-06-07,66.36717082380419,67.05516815185547,66.36717082380419,67.05516815185547,1200,0.0,0
2000-06-08,67.32540991453999,67.33769557328351,66.63741302490234,66.63741302490234,13400,0.0,0
2000-06-09,67.34995962910719,67.34995962910719,66.87081909179688,66.87081909179688,1700,0.0,0
2000-06-12,67.0674454909542,67.12887381618863,65.93716430664062,65.93716430664062,3800,0.0,0
2000-06-13,65.4334132188754,67.0674057006836,65.4334132188754,67.0674057006836,7600,0.0,0
2000-06-14,67.57113148122917,67.57113148122917,67.27627563476562,67.27627563476562,600,0.0,0
2000-06-15,67.22715759277344,67.22715759277344,67.22715759277344,67.22715759277344,2600,0.0,0
2000-06-16,68.02572129960494,68.27143457863548,67.54658040549538,67.57115173339844,282100,0.0,0
2000-06-19,67.74311768466775,69.19282531738281,67.74311768466775,69.19282531738281,9500,0.0,0
2000-06-20,69.15596029667441,69.32795948732168,68.77510494595548,68.8733901977539,111700,0.0,0
2000-06-21,68.77490218061254,69.21734258063078,68.6028420250499,68.97154235839844,16100,0.031,0
2000-06-22,68.89779471622681,68.89779471622681,67.582763671875,67.582763671875,7300,0.0,0
2000-06-23,67.20175364776131,67.20175364776131,67.05427357391838,67.12801361083984,700,0.0,0
2000-06-26,67.32467926575808,67.49673941722223,67.11574908183732,67.45986938476562,12000,0.0,0
2000-06-27,67.52131762559407,67.66879775145993,67.33696746826172,67.33696746826172,5900,0.0,0
2000-06-28,67.2631966681896,68.18494703364075,67.2631966681896,68.12349700927734,6100,0.0,0
2000-06-29,67.07885077922109,67.52129098223537,66.61183056492824,66.9928207397461,24100,0.0,0
2000-06-30,66.85762933722124,68.06204986572266,66.85762933722124,68.06204986572266,18600,0.0,0
2000-07-03,67.95145377054104,68.63969421386719,67.95145377054104,68.63969421386719,17600,0.0,0
2000-07-05,68.01292541571448,68.01292541571448,66.63644409179688,66.63644409179688,22900,0.0,0
2000-07-06,66.80846380096635,67.76708414248132,66.21854359080329,67.69334411621094,45500,0.0,0
2000-07-07,68.61513195512981,69.50001275412129,68.61513195512981,69.06986236572266,6200,0.0,0
2000-07-10,68.70114425344988,69.4139647126091,68.63969421386719,68.63969421386719,32400,0.0,0
2000-07-11,68.76259429303256,69.51228477594141,68.28328398428756,68.63969421386719,30900,0.0,0
2000-07-12,69.54918630436086,70.04078684370958,69.29109602120278,69.94246673583984,20500,0.0,0
2000-07-13,70.2988299545655,70.92562022164293,70.0898998655397,70.52005004882812,9700,0.0,0
2000-07-14,71.02395314305694,71.5770034790039,70.50777282950644,71.5770034790039,25500,0.0,0
2000-07-17,71.25745446480423,72.62164512461679,71.25745446480423,72.25294494628906,13100,0.0,0
2000-07-18,71.97028392981429,72.30211413235953,70.86418325466346,71.18372344970703,9500,0.0,0
2000-07-19,70.5446477498315,70.5446477498315,69.42625699282196,69.6597671508789,67800,0.0,0
2000-07-20,70.33571293209138,71.18372344970703,70.33571293209138,71.18372344970703,16200,0.0,0
2000-07-21,70.02849474947877,70.15139488066423,69.70895440839655,70.1145248413086,7200,0.0,0
2000-07-24,69.65977364229275,70.0776339640708,68.55367279052734,68.55367279052734,6700,0.0,0
2000-07-25,68.23412483659949,68.86091524846306,68.23412483659949,68.75030517578125,30200,0.0,0
2000-07-26,68.33243954655065,68.33243954655065,67.47213904866243,68.08663940429688,15900,0.0,0
2000-07-27,67.30008419277684,67.59504438646321,67.00512399909046,67.1648941040039,27700,0.0,0
2000-07-28,67.00511767982778,67.00511767982778,64.22757611789801,64.51024627685547,20700,0.0,0
2000-07-31,65.16164662160946,65.81301728757425,64.39966584255632,65.39515686035156,20000,0.0,0
