Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-10-24,39.6926825049631,39.74172418488457,39.41476821899414,39.41476821899414,149500,0.0,0
2012-10-25,39.856159071648,39.921552135928124,39.57007221070477,39.676334381103516,9800,0.0,0
2012-10-26,39.43111575360041,39.529202229736846,39.26763621463111,39.39024353027344,618700,0.0,0
2012-10-31,39.7335462620174,39.7335462620174,39.26763165680732,39.422935485839844,17500,0.0,0
2012-11-01,39.71720596641178,40.052337646484375,39.71720596641178,40.052337646484375,217200,0.0,0
2012-11-02,40.20762508633456,40.20762508633456,39.69266891479492,39.69266891479492,112600,0.0,0
2012-11-05,39.71719911642199,40.01146163707367,39.68450258788011,39.995113372802734,45600,0.0,0
2012-11-06,40.19128419563643,40.371111975053566,40.04415606115526,40.27302551269531,24700,0.0,0
2012-11-07,39.88885026932704,39.97059158874566,39.48832871756952,39.68450164794922,121200,0.0,0
2012-11-08,39.79076504701725,39.88067894212999,39.2758056319887,39.28398132324219,101800,0.0,0
2012-11-09,39.275800468759556,39.70084593279855,39.275800468759556,39.447452545166016,28100,0.0,0
2012-11-12,39.553723108283485,39.61911617118089,39.44746094013163,39.49650573730469,9400,0.0,0
2012-11-13,39.03875730341587,39.26762986822783,39.0224121584622,39.095977783203125,87300,0.0,0
2012-11-14,39.2185909694924,39.2185909694924,38.60554504394531,38.60554504394531,36100,0.0,0
2012-11-15,38.67093738681827,38.809892963997115,38.60554432594862,38.744503021240234,53400,0.0,0
2012-11-16,38.74451226221426,38.83442306518555,38.41755311610836,38.83442306518555,92500,0.0,0
2012-11-19,39.18589033775401,39.422935485839844,39.18589033775401,39.422935485839844,7000,0.0,0
2012-11-20,39.17772151498321,39.324852785250016,39.11232845348117,39.31667709350586,24900,0.0,0
2012-11-21,39.145019548730495,39.25945427235638,39.071453923812086,39.22676086425781,11000,0.0,0
2012-11-23,39.76624614143144,39.87250518798828,39.67633224195045,39.87250518798828,81700,0.0,0
2012-11-26,39.82346347526003,39.847984313964844,39.69268047197973,39.847984313964844,84800,0.0,0
2012-11-27,39.76624671399096,39.856157496653736,39.5537223815918,39.5537223815918,21500,0.0,0
2012-11-28,39.3984186871973,39.831636809187394,39.23493915044787,39.81528854370117,119200,0.0,0
2012-11-29,40.04415593155848,40.158590656958154,39.93789377878203,40.11772155761719,72700,0.0,0
2012-11-30,40.101382447755896,40.13407586382379,40.052337646484375,40.052337646484375,7000,0.0,0
2012-12-03,40.28937444377416,40.28937444377416,40.09319839769425,40.10954666137695,26900,0.0,0
2012-12-04,40.29754939650908,40.371115028369736,40.19946292673244,40.22398376464844,40500,0.0,0
2012-12-05,40.59998321533203,40.77981100267195,40.50189674865232,40.59998321533203,25000,0.0,0
2012-12-06,40.74710699685369,40.85336913515539,40.64902054817396,40.83702087402344,17500,0.0,0
2012-12-07,41.09041742416676,41.09041742416676,40.8043275093866,41.00050354003906,52700,0.0,0
2012-12-10,40.959630813529145,41.24571758484595,40.959630813529145,41.237545013427734,12100,0.0,0
2012-12-11,41.22937402854084,41.41737437373183,41.22120145619006,41.36015701293945,20300,0.0,0
2012-12-12,41.499125671823016,41.73617086248487,41.38469092270711,41.45008087158203,133200,0.0,0
2012-12-13,41.4500693258695,41.548158899029104,41.2130242012354,41.31928634643555,99000,0.0,0
2012-12-14,41.458245892942834,41.564504922278374,41.36833200803411,41.499114990234375,64600,0.0,0
2012-12-17,41.507289130425015,41.61355128188696,41.45824745906748,41.53998565673828,55300,0.0,0
2012-12-18,41.56619992511661,41.96760608385877,41.402359337365006,41.934837341308594,44500,0.112,0
2012-12-19,42.05771856337211,42.13144667161037,41.88568735248261,41.934837341308594,703200,0.0,0
2012-12-20,42.00037474693727,42.15602158625717,41.803765417007504,42.147830963134766,352900,0.0,0
2012-12-21,41.566208635600255,41.68908675841444,41.418752388223275,41.51705551147461,219800,0.0,0
2012-12-24,41.68088872207158,41.68088872207158,41.4269356467457,41.50066375732422,32100,0.0,0
2012-12-26,41.91027241326672,41.95123178879277,41.78739116168851,41.820159912109375,236000,0.0,0
2012-12-27,41.82671164418074,42.088896466152725,41.7120061752542,42.03154373168945,81300,0.008,0
2012-12-28,42.34288672301915,42.34288672301915,41.99057530457091,42.11347579956055,157100,0.0,0
2012-12-31,42.34289263677319,42.86726232105065,42.21999212461885,42.768943786621094,106900,0.0,0
2013-01-02,43.35066081033763,43.63742446899414,43.317886927779895,43.63742446899414,91800,0.0,0
2013-01-03,43.30150346483353,43.64562300835332,43.25234576253765,43.358856201171875,311900,0.0,0
2013-01-04,43.23595495098436,43.41620817791194,43.096667514134104,43.3834342956543,48700,0.0,0
2013-01-07,43.194987005688276,43.194987005688276,43.0065418803435,43.13763427734375,413200,0.0,0
2013-01-08,42.924614539460805,42.96558033451892,42.662429700501086,42.83448791503906,150100,0.0,0
2013-01-09,43.07208708779448,43.07208708779448,42.91641584100586,43.047508239746094,201200,0.0,0
2013-01-10,43.38343817780954,43.83406815996356,43.088479462075355,43.358856201171875,263700,0.0,0
2013-01-11,43.09666186727896,43.09666186727896,42.90002485047689,43.00653839111328,117000,0.0,0
2013-01-14,43.30970036158388,43.30970036158388,42.99835468986382,43.17860794067383,968100,0.0,0
2013-01-15,43.01473393159762,43.01473393159762,42.84267574598866,42.94099426269531,210300,0.0,0
2013-01-16,42.785324763841665,42.97376989750847,42.654232361052166,42.932804107666016,303700,0.0,0
